id,Dia,Mes,Ano,Estado,Comunidad,Sitio,Latitud,Longitud,Habitat,Zona,TipoProteccion,ANP,BuzoMonitor,HoraInicial,HoraFinal,ProfundidadInicial,ProfundidadFinal,Temperatura,Visibilidad,Corriente,Transecto,Genero,Especie,GeneroEspecie,Abundancia,RC
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Haliotis,fulgens,Haliotis fulgens,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Haliotis,rufescens,Haliotis rufescens,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Haliotis,sorenseni,Haliotis sorenseni,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Kelletia,kelletii,Kelletia kelletii,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Leptogorgia,chilensis,Leptogorgia chilensis,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Megastraea,turbanica,Megastraea turbanica,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Megastraea,undosa,Megastraea undosa,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Loxorhynchus,grandis,Loxorhynchus grandis,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Megathura,crenulata,Megathura crenulata,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,17,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Muricea,californica,Muricea californica,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Muricea,californica,Muricea californica,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Octopus,spp,Octopus spp,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Panulirus,interruptus,Panulirus interruptus,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Parastichopus,parvimensis,Parastichopus parvimensis,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Patiria,miniata,Patiria miniata,6,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Pisaster,giganteus,Pisaster giganteus,3,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Pycnopodia,heliantoides,Pycnopodia heliantoides,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 4,12,8,2013,Baja California Sur,El Rosario,Punta Baja,NA,NA,Bosque de kelp,Reserva,Reserva comunitaria,NA,Miguel Bracamontes,ND,ND,NA,NA,NA,8,NA,4,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,10,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Aplysia,spp,Aplysia spp,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Cancer,spp,Cancer spp,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Centrostephanus,coronatus,Centrostephanus coronatus,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Crassedoma,giganteum,Crassedoma giganteum,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Cypraea,spp,Cypraea spp,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Haliotis,assimilis,Haliotis assimilis,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Haliotis,corrugata,Haliotis corrugata,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Haliotis,fulgens,Haliotis fulgens,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Haliotis,rufescens,Haliotis rufescens,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Haliotis,sorenseni,Haliotis sorenseni,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Kelletia,kelletii,Kelletia kelletii,2,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Leptogorgia,chilensis,Leptogorgia chilensis,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Megastraea,turbanica,Megastraea turbanica,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Megastraea,undosa,Megastraea undosa,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Loxorhynchus,grandis,Loxorhynchus grandis,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Megathura,crenulata,Megathura crenulata,2,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Megathura,crenulata,Megathura crenulata,1,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,50,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Muricea,californica,Muricea californica,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Muricea,californica,Muricea californica,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Octopus,spp,Octopus spp,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Panulirus,interruptus,Panulirus interruptus,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Parastichopus,parvimensis,Parastichopus parvimensis,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Patiria,miniata,Patiria miniata,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Pisaster,giganteus,Pisaster giganteus,1,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Pycnopodia,heliantoides,Pycnopodia heliantoides,0,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,50,PuntaBaja - Lazaro
12 8 2013 Punta Baja 5,12,8,2013,Baja California Sur,El Rosario,Punta Baja,29.75612,-115.8149,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Jose Gomez,ND,ND,NA,NA,11.7,6,NA,5,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,2,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Aplysia,spp,Aplysia spp,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Cancer,spp,Cancer spp,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Centrostephanus,coronatus,Centrostephanus coronatus,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Crassedoma,giganteum,Crassedoma giganteum,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Cypraea,spp,Cypraea spp,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Haliotis,assimilis,Haliotis assimilis,1,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.96807,-115.8209,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Haliotis,assimilis,Haliotis assimilis,3,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Haliotis,corrugata,Haliotis corrugata,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Haliotis,fulgens,Haliotis fulgens,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Haliotis,rufescens,Haliotis rufescens,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Haliotis,sorenseni,Haliotis sorenseni,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Kelletia,kelletii,Kelletia kelletii,3,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.96807,-115.8209,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Kelletia,kelletii,Kelletia kelletii,2,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Leptogorgia,chilensis,Leptogorgia chilensis,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Megastraea,turbanica,Megastraea turbanica,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Megastraea,undosa,Megastraea undosa,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Loxorhynchus,grandis,Loxorhynchus grandis,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Megathura,crenulata,Megathura crenulata,1,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.96807,-115.8209,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,2,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Muricea,californica,Muricea californica,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Muricea,californica,Muricea californica,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Octopus,spp,Octopus spp,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Panulirus,interruptus,Panulirus interruptus,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Parastichopus,parvimensis,Parastichopus parvimensis,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Patiria,miniata,Patiria miniata,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Pisaster,giganteus,Pisaster giganteus,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Pycnopodia,heliantoides,Pycnopodia heliantoides,4,PuntaBaja - Lazaro
13 8 2013 Punta Baja 6,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Gregorio Tambo,ND,ND,NA,NA,11.7,5,NA,6,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Aplysia,spp,Aplysia spp,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Cancer,spp,Cancer spp,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Centrostephanus,coronatus,Centrostephanus coronatus,1,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Crassedoma,giganteum,Crassedoma giganteum,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Cypraea,spp,Cypraea spp,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Haliotis,assimilis,Haliotis assimilis,1,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.96807,-115.8209,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Haliotis,assimilis,Haliotis assimilis,2,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Haliotis,corrugata,Haliotis corrugata,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Haliotis,fulgens,Haliotis fulgens,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Haliotis,rufescens,Haliotis rufescens,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Haliotis,sorenseni,Haliotis sorenseni,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Kelletia,kelletii,Kelletia kelletii,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Leptogorgia,chilensis,Leptogorgia chilensis,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Megastraea,turbanica,Megastraea turbanica,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Megastraea,undosa,Megastraea undosa,0,PuntaBaja - Lazaro
13 8 2013 Punta Baja 7,13,8,2013,Baja California Sur,El Rosario,Punta Baja,29.97084,-115.8201,Bosque de kelp,Reserva,Reserva comunitaria,NA,Arturo Hernandez,10:07,10:15,NA,NA,NA,5,NA,7,Loxorhynchus,grandis,Loxorhynchus grandis,3,PuntaBaja - Lazaro
