id,Dia,Mes,Ano,Estado,Comunidad,Sitio,Latitud,Longitud,Habitat,Zona,TipoProteccion,ANP,BuzoMonitor,HoraInicial,HoraFinal,ProfundidadInicial,ProfundidadFinal,Temperatura,Visibilidad,Corriente,Transecto,Genero,Especie,GeneroEspecie,Sexo,Talla,ClaseTalla,Abundancia,RC
11 8 2014 Punta Baja 11,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47279,-115.4137,Bosque de kelp,Reserva,Reserva comunitaria,NA,Prudencio Quinones,11:07,11:12,16.6,16.6,16,4,NA,11,Semicossyphus,pulcher,Semicossyphus pulcher,NA,42,>40,1,PuntaBaja - Lazaro
11 8 2014 Punta Baja 11,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47279,-115.4137,Bosque de kelp,Reserva,Reserva comunitaria,NA,Prudencio Quinones,11:07,11:12,16.6,16.6,16,4,NA,11,Squatina,californica,Squatina californica,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 11,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47279,-115.4137,Bosque de kelp,Reserva,Reserva comunitaria,NA,Prudencio Quinones,11:07,11:12,16.6,16.6,16,4,NA,11,Stereolepis,gigas,Stereolepis gigas,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Anisotremus,davidsonii,Anisotremus davidsonii,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Caulolatilus,princeps,Caulolatilus princeps,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Chromis,punctipinnis,Chromis punctipinnis,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Embiotoca,jacksoni,Embiotoca jacksoni,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Girella,nigricans,Girella nigricans,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Halichoeres,semicinctus,Halichoeres semicinctus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Heterodontus,francisci,Heterodontus francisci,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Hypsypops,rubicundus,Hypsypops rubicundus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Medialuna,californiensis,Medialuna californiensis,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Mycteroperca,spp,Mycteroperca spp,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Ophiodon,elongatus,Ophiodon elongatus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Oxyjulis,californica,Oxyjulis californica,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Paralabrax,clathratus,Paralabrax clathratus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Paralabrax,nebulifer,Paralabrax nebulifer,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Rhacochilus,vacca,Rhacochilus vacca,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Scorpaenichthys,marmoratus,Scorpaenichthys marmoratus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Sebastes,atrovirens,Sebastes atrovirens,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Sebastes,auriculatus,Sebastes auriculatus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Sebastes,carnatus,Sebastes carnatus,NA,33,30a40,1,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Sebastes,caurinus,Sebastes caurinus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Sebastes,chrysomelas,Sebastes chrysomelas,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Sebastes,flavidus,Sebastes flavidus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Sebastes,rastrelliger,Sebastes rastrelliger,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Sebastes,rufus,Sebastes rufus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Sebastes,serranoides,Sebastes serranoides,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Semicossyphus,pulcher,Semicossyphus pulcher,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Squatina,californica,Squatina californica,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 12,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96696,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,10:02,10:07,20,20,16,6,NA,12,Stereolepis,gigas,Stereolepis gigas,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Anisotremus,davidsonii,Anisotremus davidsonii,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Caulolatilus,princeps,Caulolatilus princeps,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Chromis,punctipinnis,Chromis punctipinnis,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Embiotoca,jacksoni,Embiotoca jacksoni,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Girella,nigricans,Girella nigricans,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Halichoeres,semicinctus,Halichoeres semicinctus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Heterodontus,francisci,Heterodontus francisci,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Hypsypops,rubicundus,Hypsypops rubicundus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Medialuna,californiensis,Medialuna californiensis,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Mycteroperca,spp,Mycteroperca spp,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Ophiodon,elongatus,Ophiodon elongatus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Oxyjulis,californica,Oxyjulis californica,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Paralabrax,clathratus,Paralabrax clathratus,NA,38,30a40,1,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Paralabrax,clathratus,Paralabrax clathratus,NA,45,>40,1,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Paralabrax,nebulifer,Paralabrax nebulifer,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Rhacochilus,vacca,Rhacochilus vacca,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Scorpaenichthys,marmoratus,Scorpaenichthys marmoratus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Sebastes,atrovirens,Sebastes atrovirens,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Sebastes,auriculatus,Sebastes auriculatus,NA,38,30a40,1,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Sebastes,carnatus,Sebastes carnatus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Sebastes,caurinus,Sebastes caurinus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Sebastes,chrysomelas,Sebastes chrysomelas,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Sebastes,flavidus,Sebastes flavidus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Sebastes,rastrelliger,Sebastes rastrelliger,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Sebastes,rufus,Sebastes rufus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Sebastes,serranoides,Sebastes serranoides,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Semicossyphus,pulcher,Semicossyphus pulcher,NA,43,>40,1,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Squatina,californica,Squatina californica,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 13,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.47234,-115.4138,Bosque de kelp,Reserva,Reserva comunitaria,NA,Nieves Quinones,11:02,11:07,15.7,14.8,16,6,NA,13,Stereolepis,gigas,Stereolepis gigas,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Anisotremus,davidsonii,Anisotremus davidsonii,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Caulolatilus,princeps,Caulolatilus princeps,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Chromis,punctipinnis,Chromis punctipinnis,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Embiotoca,jacksoni,Embiotoca jacksoni,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Girella,nigricans,Girella nigricans,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Halichoeres,semicinctus,Halichoeres semicinctus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Heterodontus,francisci,Heterodontus francisci,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Hypsypops,rubicundus,Hypsypops rubicundus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Medialuna,californiensis,Medialuna californiensis,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Mycteroperca,spp,Mycteroperca spp,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Ophiodon,elongatus,Ophiodon elongatus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Oxyjulis,californica,Oxyjulis californica,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Paralabrax,clathratus,Paralabrax clathratus,NA,20,11a20,1,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Paralabrax,nebulifer,Paralabrax nebulifer,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Rhacochilus,vacca,Rhacochilus vacca,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Scorpaenichthys,marmoratus,Scorpaenichthys marmoratus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Sebastes,atrovirens,Sebastes atrovirens,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Sebastes,auriculatus,Sebastes auriculatus,NA,15,11a20,1,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Sebastes,carnatus,Sebastes carnatus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Sebastes,caurinus,Sebastes caurinus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Sebastes,chrysomelas,Sebastes chrysomelas,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Sebastes,flavidus,Sebastes flavidus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Sebastes,rastrelliger,Sebastes rastrelliger,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Sebastes,rufus,Sebastes rufus,NA,NA,NA,0,PuntaBaja - Lazaro
11 8 2014 Punta Baja 14,11,8,2014,Baja California Sur,El Rosario,Punta Baja,29.96964,-115.8197,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,10:01,10:04,20.6,20,15,5,NA,14,Sebastes,serranoides,Sebastes serranoides,NA,NA,NA,0,PuntaBaja - Lazaro
